Date;Value
06/08/2015;125.08
06/09/2015;124.16
06/10/2015;122.72
06/11/2015;123.62
06/12/2015;123.23
06/15/2015;123.38
06/16/2015;123.39
06/17/2015;124.25
06/18/2015;122.87
06/19/2015;122.7
06/22/2015;123.28
06/23/2015;123.71
06/24/2015;124.24
06/25/2015;123.63
06/26/2015;123.92
06/29/2015;122.5
06/30/2015;122.1
07/01/2015;123.02
07/02/2015;123.14
07/06/2015;122.53
07/07/2015;122.16
07/08/2015;120.54
07/09/2015;121.22
07/10/2015;122.75
07/13/2015;123.35
07/14/2015;123.39
07/15/2015;123.89
07/16/2015;124.04
07/17/2015;124
07/20/2015;124.24
07/21/2015;123.93
07/22/2015;124.08
07/23/2015;123.88
07/24/2015;123.74
07/27/2015;123.24
07/28/2015;123.52
07/29/2015;123.86
07/30/2015;124.38
07/31/2015;123.94
08/03/2015;123.98
08/04/2015;124
08/05/2015;124.84
08/06/2015;124.6
08/07/2015;124.27
08/10/2015;124.55
08/11/2015;124.9
08/12/2015;123.87
08/13/2015;124.32
08/14/2015;124.27
08/17/2015;124.33
08/18/2015;124.39
08/19/2015;124.1
08/20/2015;123.54
08/21/2015;122.11
08/24/2015;118.56
08/25/2015;119.91
08/26/2015;119.07
08/27/2015;120.89
08/28/2015;121.32
08/31/2015;121.26
09/01/2015;119.94
09/02/2015;120
09/03/2015;120.2
09/04/2015;119.05
09/08/2015;119.72
09/09/2015;120.94
09/10/2015;120.71
09/11/2015;120.66
09/14/2015;119.92
09/15/2015;120.3
09/16/2015;120.62
09/17/2015;120.9
09/18/2015;119.85
09/21/2015;120.46
09/22/2015;120.04
09/23/2015;120.12
09/24/2015;119.54
09/25/2015;120.74
09/28/2015;119.82
09/29/2015;119.76
09/30/2015;119.81
10/01/2015;119.58
10/02/2015;119.42
10/05/2015;120.36
10/06/2015;120.18
10/07/2015;119.9
10/08/2015;119.94
10/09/2015;120.3
10/13/2015;119.8
10/14/2015;119.21
10/15/2015;118.26
10/16/2015;119.6
10/19/2015;119.5
10/20/2015;119.79
10/21/2015;119.91
10/22/2015;120.5
10/23/2015;121.2
10/26/2015;120.87
10/27/2015;120.29
10/28/2015;120.56
10/29/2015;121.14
10/30/2015;120.7
11/02/2015;120.7
11/03/2015;121.2
11/04/2015;121.52
11/05/2015;121.71
11/06/2015;123.2
11/09/2015;123.04
11/10/2015;123.22
11/12/2015;122.84
11/13/2015;122.93
11/16/2015;123.11
11/17/2015;123.48
11/18/2015;123.51
11/19/2015;122.71
11/20/2015;122.8
11/23/2015;123.02
11/24/2015;122.47
11/25/2015;122.7
11/27/2015;122.84
11/30/2015;123.22
12/01/2015;122.88
12/02/2015;123.52
12/03/2015;123.06
12/04/2015;123.1
12/07/2015;123.31
12/08/2015;123
12/09/2015;121.86
12/10/2015;121.44
12/11/2015;120.94
12/14/2015;120.57
12/15/2015;121.66
12/16/2015;121.88
12/17/2015;122.75
12/18/2015;121.2
12/21/2015;120.99
12/22/2015;120.94
12/23/2015;120.94
12/24/2015;120.32
12/28/2015;120.3
12/29/2015;120.44
12/30/2015;120.6
12/31/2015;120.27
01/04/2016;119.3
01/05/2016;118.95
01/06/2016;118.54
01/07/2016;118
01/08/2016;117.74
01/11/2016;117.48
01/12/2016;117.78
01/13/2016;118.06
01/14/2016;118.03
01/15/2016;116.78
01/19/2016;117.66
01/20/2016;116.38
01/21/2016;117.61
01/22/2016;118.37
01/25/2016;118.55
01/26/2016;118.5
01/27/2016;118.9
01/28/2016;118.61
01/29/2016;121.05
02/01/2016;121.06
02/02/2016;120.27
02/03/2016;117.92
02/04/2016;116.75
02/05/2016;116.99
02/08/2016;115.7
02/09/2016;114.8
02/10/2016;114.03
02/11/2016;111.72
02/12/2016;112.96
02/16/2016;113.9
02/17/2016;114.14
02/18/2016;113.62
02/19/2016;112.42
02/22/2016;113.12
02/23/2016;112.17
02/24/2016;111.36
02/25/2016;112.7
02/26/2016;113.78
02/29/2016;112.9
03/01/2016;113.94
03/02/2016;113.81
03/03/2016;113.53
03/04/2016;113.91
03/07/2016;113.6
03/08/2016;112.58
03/09/2016;113.06
03/10/2016;113.1
03/11/2016;113.66
03/14/2016;113.59
03/15/2016;112.88
03/16/2016;113.69
03/17/2016;111.3
03/18/2016;111.38
03/21/2016;111.62
03/22/2016;111.82
03/23/2016;112.63
03/24/2016;112.64
03/25/2016;113.05
03/28/2016;113.29
03/29/2016;113.33
03/30/2016;112.6
03/31/2016;112.42
04/01/2016;112.06
04/04/2016;111.18
04/05/2016;110.26
04/06/2016;109.63
04/07/2016;107.98
04/08/2016;108.36
04/11/2016;107.96
04/12/2016;108.54
04/13/2016;109.21
04/14/2016;109.2
04/15/2016;108.76
04/18/2016;108.85
04/19/2016;109.16
04/20/2016;109.51
04/21/2016;109.41
04/22/2016;111.5
04/25/2016;111.08
04/26/2016;111.23
04/27/2016;111.26
04/28/2016;108.55
04/29/2016;106.9
05/02/2016;106.48
05/03/2016;106.34
05/04/2016;107.12
05/05/2016;107.32
05/06/2016;106.66
05/09/2016;108.39
05/10/2016;109.22
05/11/2016;108.48
05/12/2016;108.73
05/13/2016;109.14
05/16/2016;108.89
05/17/2016;109.02
05/18/2016;109.65
05/19/2016;109.81
05/20/2016;110.52
05/23/2016;109.47
05/24/2016;110
05/25/2016;110.22
05/26/2016;109.74
05/27/2016;109.86
05/31/2016;110.75
06/01/2016;109.55
06/02/2016;108.75
06/03/2016;106.88
06/06/2016;107.33
06/07/2016;107.3
06/08/2016;106.68
06/09/2016;106.54
06/10/2016;107.06
06/13/2016;106.07
06/14/2016;106.02
06/15/2016;105.87
06/16/2016;104.05
06/17/2016;104.2
06/20/2016;104.32
06/21/2016;104.56
06/22/2016;104.56
06/23/2016;105.9
06/24/2016;102.26
06/27/2016;101.66
06/28/2016;102.71
06/29/2016;102.68
06/30/2016;102.77
07/01/2016;102.55
07/04/2016;102.56
07/05/2016;101.58
07/06/2016;101.12
07/07/2016;100.74
07/08/2016;100.65
07/11/2016;102.66
07/12/2016;104.72
07/13/2016;104.1
07/14/2016;105.4
07/15/2016;105.64
07/18/2016;106
07/19/2016;106.13
07/20/2016;106.65
07/21/2016;105.98
07/22/2016;106.22
07/25/2016;106.02
07/26/2016;104.83
07/27/2016;105.65
07/28/2016;104.86
07/29/2016;102.32
08/01/2016;102.26
08/02/2016;100.82
08/03/2016;101.34
08/04/2016;101.08
08/05/2016;101.74
08/08/2016;102.53
08/09/2016;101.96
08/10/2016;101.27
08/11/2016;101.46
08/12/2016;101.01
08/15/2016;101.02
08/16/2016;100.28
08/17/2016;100.24
08/18/2016;100.07
08/19/2016;100.24
08/22/2016;100.25
08/23/2016;100.2
08/24/2016;100.5
08/25/2016;100.58
08/26/2016;101.2
08/29/2016;102.13
08/30/2016;102.92
08/31/2016;103.38
09/01/2016;103.22
09/02/2016;104.18
09/05/2016;103.43
09/06/2016;102.28
09/07/2016;101.72
09/08/2016;102.28
09/09/2016;102.86
09/12/2016;101.96
09/13/2016;102.14
09/14/2016;102.33
09/15/2016;102.24
09/16/2016;102.36
09/19/2016;101.82
09/20/2016;101.66
09/21/2016;100.62
09/22/2016;100.8
09/23/2016;101.04
09/26/2016;100.34
09/27/2016;100.36
09/28/2016;100.57
09/29/2016;101.48
09/30/2016;101.21
10/03/2016;101.54
10/04/2016;102.66
10/05/2016;103.53
10/06/2016;104.02
10/07/2016;103.42
10/10/2016;103.61
10/11/2016;103.36
10/12/2016;104.48
10/13/2016;103.62
10/14/2016;104.1
10/17/2016;103.96
10/18/2016;103.8
10/19/2016;103.3
10/20/2016;103.92
10/21/2016;103.96
10/24/2016;104.2
10/25/2016;104.25
10/26/2016;104.42
10/27/2016;105.14
10/28/2016;105.4
10/31/2016;105.07
11/01/2016;104.59
11/02/2016;103.22
11/03/2016;103.17
11/04/2016;103.02
11/07/2016;104.6
11/08/2016;104.98
11/09/2016;104.84
11/10/2016;106.56
11/11/2016;106.65
11/14/2016;108.3
11/15/2016;108.94
11/16/2016;109.16
11/17/2016;109.64
11/18/2016;110.51
11/21/2016;111.12
11/22/2016;110.98
11/23/2016;112.58
11/24/2016;113.33
11/25/2016;113.17
11/28/2016;112.36
11/29/2016;112.78
11/30/2016;114.34
12/01/2016;114.34
12/02/2016;113.76
12/05/2016;114.1
12/06/2016;113.98
12/07/2016;113.5
12/08/2016;114.16
12/09/2016;115.17
12/12/2016;115.34
12/13/2016;115.26
12/14/2016;115.06
12/15/2016;118.32
12/16/2016;117.74
12/19/2016;116.6
12/20/2016;117.86
12/21/2016;117.79
12/22/2016;117.48
12/23/2016;117.22
12/26/2016;117.1
12/27/2016;117.52
12/28/2016;117.66
12/29/2016;116.32
12/30/2016;116.78
01/02/2017;117.55
01/03/2017;117.68
01/04/2017;117.38
01/05/2017;115.46
01/06/2017;116.85
01/09/2017;116.07
01/10/2017;115.74
01/11/2017;116.26
01/12/2017;113.87
01/13/2017;115.03
01/16/2017;114.2
01/17/2017;112.96
01/18/2017;113.4
01/19/2017;115.3
01/20/2017;114.62
01/23/2017;112.9
01/24/2017;113.63
01/25/2017;113.6
01/26/2017;114.7
01/27/2017;115.16
01/30/2017;113.86
01/31/2017;112.72
02/01/2017;113.29
02/02/2017;112.48
02/03/2017;112.42
02/06/2017;112.32
02/07/2017;112.14
02/08/2017;111.74
02/09/2017;113.24
02/10/2017;113.22
02/13/2017;113.79
02/14/2017;114.34
02/15/2017;114.17
02/16/2017;113.36
02/17/2017;112.86
02/20/2017;113.1
02/21/2017;113.48
02/22/2017;113.46
02/23/2017;112.68
02/24/2017;112.26
02/27/2017;112.01
02/28/2017;112.06
03/01/2017;113.66
03/02/2017;114.45
03/03/2017;114.6
03/06/2017;113.92
03/07/2017;113.99
03/08/2017;114.58
03/09/2017;114.71
03/10/2017;115.02
03/13/2017;114.61
03/14/2017;114.63
03/15/2017;114.66
03/16/2017;113.02
03/17/2017;112.67
03/20/2017;112.59
03/21/2017;111.9
03/22/2017;111.06
03/23/2017;111.12
03/24/2017;111.03
03/27/2017;110.48
03/28/2017;110.56
03/29/2017;111.05
03/30/2017;111.36
03/31/2017;111.41
04/03/2017;110.96
04/04/2017;110.74
04/05/2017;111.2
04/06/2017;111.02
04/07/2017;110.76
04/10/2017;110.95
04/11/2017;109.74
04/12/2017;109.54
04/13/2017;109.23
04/14/2017;108.63
04/17/2017;108.46
04/18/2017;108.4
04/19/2017;109.06
04/20/2017;109.34
04/21/2017;109.08
04/24/2017;109.74
04/25/2017;110.88
04/26/2017;111.52
04/27/2017;111.13
04/28/2017;111.44
05/01/2017;111.78
05/02/2017;112.06
05/03/2017;112.34
05/04/2017;112.7
05/05/2017;112.63
05/08/2017;112.84
05/09/2017;114.19
05/10/2017;114.02
05/11/2017;113.77
05/12/2017;113.3
05/15/2017;113.54
05/16/2017;113.24
05/17/2017;111.46
05/18/2017;110.82
05/19/2017;111.47
05/22/2017;111.15
05/23/2017;111.64
05/24/2017;112.02
05/25/2017;111.7
05/26/2017;111.3
05/29/2017;111.27
05/30/2017;110.68
05/31/2017;110.71
06/01/2017;111.24
06/02/2017;110.49
06/05/2017;110.49
06/06/2017;109.34
06/07/2017;109.54
06/08/2017;110.1
06/09/2017;110.61
06/12/2017;109.72
06/13/2017;110.12
06/14/2017;109.16
06/15/2017;110.66
06/16/2017;110.84
06/19/2017;111.34
06/20/2017;111.46
06/21/2017;111.58
06/22/2017;111.36
06/23/2017;111.26
06/26/2017;111.48
06/27/2017;112.42
06/28/2017;112.18
06/29/2017;112.32
06/30/2017;112.4
07/03/2017;113.32
07/04/2017;113.28
07/05/2017;113.2
07/06/2017;113.28
07/07/2017;114.1
07/10/2017;114.08
07/11/2017;114.2
07/12/2017;113.19
07/13/2017;113.39
07/14/2017;112.66
07/17/2017;112.76
07/18/2017;111.89
07/19/2017;111.77
07/20/2017;111.68
07/21/2017;111.18
07/24/2017;111.1
07/25/2017;111.57
07/26/2017;112.1
07/27/2017;111.62
07/28/2017;110.87
07/31/2017;110.38
08/01/2017;110.33
08/02/2017;110.43
08/03/2017;110.12
08/04/2017;110.76
08/07/2017;110.76
08/08/2017;110.74
08/09/2017;110.04
08/10/2017;109.37
08/11/2017;109.06
08/14/2017;109.48
08/15/2017;110.42
08/16/2017;110.8
08/17/2017;109.88
08/18/2017;109.32
08/21/2017;108.89
08/22/2017;109.4
08/23/2017;109.14
08/24/2017;109.34
08/25/2017;109.24
08/28/2017;109.22
08/29/2017;109.02
08/30/2017;110.2
08/31/2017;110.06
09/01/2017;110.09
09/04/2017;109.72
09/05/2017;108.94
09/06/2017;108.75
09/07/2017;108.26
09/08/2017;107.72
09/11/2017;109.03
09/12/2017;110.01
09/13/2017;110.58
09/14/2017;110.66
09/15/2017;110.84
09/18/2017;111.48
09/19/2017;111.49
09/20/2017;111.5
09/21/2017;112.3
09/22/2017;112.01
09/25/2017;111.64
09/26/2017;112.16
09/27/2017;112.76
09/28/2017;112.66
09/29/2017;112.64
10/02/2017;112.6
10/03/2017;112.8
10/04/2017;112.84
10/05/2017;112.74
10/06/2017;112.68
10/09/2017;112.68
10/10/2017;112.15
10/11/2017;112.35
10/12/2017;112.38
10/13/2017;111.94
10/16/2017;111.72
10/17/2017;112.32
10/18/2017;112.94
10/19/2017;112.54
10/20/2017;113.5
10/23/2017;113.66
10/24/2017;113.92
10/25/2017;113.7
10/26/2017;113.72
10/27/2017;113.82
10/30/2017;113.26
10/31/2017;113.63
11/01/2017;114.04
11/02/2017;113.84
11/03/2017;114.25
11/06/2017;113.9
11/07/2017;113.9
11/08/2017;113.62
11/09/2017;113.4
11/10/2017;113.53
11/13/2017;113.62
11/14/2017;113.5
11/15/2017;113.15
11/16/2017;112.89
11/17/2017;111.98
11/20/2017;112.49
11/21/2017;112.46
11/22/2017;111.62
11/23/2017;111.22
11/24/2017;111.54
11/27/2017;111
11/28/2017;111.13
11/29/2017;111.75
11/30/2017;112.3
12/01/2017;111.88
12/04/2017;112.8
12/05/2017;112.76
12/06/2017;112.32
12/07/2017;112.7
12/08/2017;113.55
12/11/2017;113.34
12/12/2017;113.62
12/13/2017;113.19
12/14/2017;112.56
12/15/2017;112.68
12/18/2017;112.4
12/19/2017;112.98
12/20/2017;113.29
12/21/2017;113.42
12/22/2017;113.3
12/25/2017;113.26
12/26/2017;113.2
12/27/2017;113.28
12/28/2017;112.85
12/29/2017;112.69
01/01/2018;112.63
01/02/2018;112.18
01/03/2018;112.28
01/04/2018;112.78
01/05/2018;113.18
01/08/2018;113.08
01/09/2018;112.57
01/10/2018;111.48
01/11/2018;111.35
01/12/2018;111.23
01/15/2018;110.54
01/16/2018;110.74
01/17/2018;110.81
01/18/2018;110.88
01/19/2018;110.56
01/22/2018;111.15
01/23/2018;110.46
01/24/2018;109.15
01/25/2018;108.7
01/26/2018;108.38
01/29/2018;109.12
01/30/2018;108.9
01/31/2018;109.31
02/01/2018;109.5
02/02/2018;110.4
02/05/2018;110.09
02/06/2018;109.18
02/07/2018;109.53
02/08/2018;109
02/09/2018;108.44
02/12/2018;108.72
02/13/2018;107.59
02/14/2018;107
02/15/2018;106.36
02/16/2018;106.1
02/19/2018;106.59
02/20/2018;107.23
02/21/2018;107.64
02/22/2018;106.96
02/23/2018;106.64
02/24/2018;106.796
02/25/2018;107.073
02/26/2018;106.96
02/27/2018;107.47
02/28/2018;106.62
03/01/2018;106.91
03/02/2018;105.65
03/03/2018;105.716
03/04/2018;105.557
03/05/2018;105.97
03/06/2018;106.03
03/07/2018;105.94
03/08/2018;106.08
03/09/2018;106.74
03/10/2018;106.77
03/11/2018;106.882
03/12/2018;106.52
03/13/2018;106.64
03/14/2018;106.17
03/15/2018;106.07
03/16/2018;106.1
03/17/2018;105.976
03/18/2018;105.964
03/19/2018;105.83
03/20/2018;106.42
03/21/2018;106.3
03/22/2018;105.34
03/23/2018;104.83
03/24/2018;104.729
03/25/2018;104.842
03/26/2018;105
03/27/2018;105.72
03/28/2018;106.3
03/29/2018;106.27
03/30/2018;106.2
03/31/2018;106.248
04/01/2018;106.312
04/02/2018;105.99
04/03/2018;106.45
04/04/2018;106.56
04/05/2018;107.48
04/06/2018;107.03
04/07/2018;106.892
04/08/2018;106.967
04/09/2018;107.06
04/10/2018;107.3
04/11/2018;106.78
04/12/2018;107.3
04/13/2018;107.52
04/14/2018;107.3204
04/15/2018;107.503
04/16/2018;107.26
04/17/2018;107.09
04/18/2018;107.26
04/19/2018;107.42
04/20/2018;107.6
04/21/2018;107.647
04/22/2018;107.878
04/23/2018;108.62
04/24/2018;109.03
04/25/2018;109.33
04/26/2018;109.3
04/27/2018;109.12
04/28/2018;109.033
04/29/2018;109.113
04/30/2018;109.28
05/01/2018;109.69
05/02/2018;109.89
05/03/2018;109.06
05/04/2018;109.16
05/05/2018;109.101
05/06/2018;109.173
05/07/2018;109.14
05/08/2018;109.16
05/09/2018;109.68
05/10/2018;109.53
05/11/2018;109.26
05/12/2018;109.38
05/13/2018;109.35
05/14/2018;109.52
05/15/2018;110.25
05/16/2018;110.22
05/17/2018;110.76
05/18/2018;110.71
05/19/2018;110.776
05/20/2018;110.879
05/21/2018;111.08
05/22/2018;110.94
05/23/2018;110.05
05/24/2018;109.3
05/25/2018;109.35
05/26/2018;109.425
05/27/2018;109.59
05/28/2018;109.398
05/29/2018;108.62
05/30/2018;109.04
05/31/2018;108.73
06/01/2018;109.49
06/02/2018;109.518
06/03/2018;109.601
06/04/2018;109.66
06/05/2018;109.63
06/06/2018;110
06/07/2018;109.92
06/08/2018;109.45
06/09/2018;109.515
06/10/2018;109.455
06/11/2018;109.94
06/12/2018;110.22
06/13/2018;110.41
06/14/2018;110.44
06/15/2018;110.58
06/16/2018;110.635
06/17/2018;110.627
06/18/2018;110.44
06/19/2018;110.02
06/20/2018;110.14
06/21/2018;110.05
06/22/2018;109.98
06/23/2018;109.855
06/24/2018;109.922
06/25/2018;109.62
06/26/2018;109.92
06/27/2018;110.34
06/28/2018;110.38
06/29/2018;110.71
06/30/2018;110.67
07/01/2018;110.713
07/02/2018;110.73
07/03/2018;110.54
07/04/2018;110.49
07/05/2018;110.59
07/06/2018;110.48
07/07/2018;110.464
07/08/2018;110.425
07/09/2018;110.78
07/10/2018;111.24
07/11/2018;111.52
07/12/2018;112.41
07/13/2018;112.38
07/14/2018;112.33
07/15/2018;112.4
07/16/2018;112.29
07/17/2018;112.79
07/18/2018;112.82
07/19/2018;112.98
07/20/2018;111.74
07/21/2018;111.416
07/22/2018;111.4161
07/23/2018;111.36
07/24/2018;111.27
07/25/2018;111.02
07/26/2018;111.2
07/27/2018;110.94
07/28/2018;111.021
07/29/2018;110.9375
07/30/2018;110.98
07/31/2018;111.88
08/01/2018;111.72
08/02/2018;111.48
08/03/2018;111.12
08/04/2018;111.265
08/05/2018;111.2365
08/06/2018;111.43
08/07/2018;111.19
08/08/2018;110.96
08/09/2018;110.9
08/10/2018;110.66
08/11/2018;110.875
08/12/2018;110.6475
08/13/2018;110.65
08/14/2018;110.92
08/15/2018;110.62
08/16/2018;110.89
08/17/2018;110.54
08/18/2018;110.505
08/19/2018;110.483
08/20/2018;110.38
08/21/2018;110.48
08/22/2018;110.54
08/23/2018;111.14
08/24/2018;111.22
08/25/2018;111.235
08/26/2018;111.2855
08/27/2018;111.09
08/28/2018;111.04
08/29/2018;111.8
08/30/2018;111.17
08/31/2018;110.98
09/01/2018;111.0404
09/02/2018;111.1471
09/03/2018;111.0905
09/04/2018;111.44
09/05/2018;111.47
09/06/2018;110.87
09/07/2018;111.18
09/08/2018;111.005
09/09/2018;110.923
09/10/2018;111.09
09/11/2018;111.54
09/12/2018;111.29
09/13/2018;111.92
09/14/2018;112.09
09/15/2018;112.055
09/17/2018;111.97
09/18/2018;112.3
09/19/2018;112.21
09/20/2018;112.58
09/21/2018;112.62
09/22/2018;112.565
09/24/2018;112.62
09/25/2018;112.88
09/26/2018;112.92
09/27/2018;113.38
09/28/2018;113.48
09/29/2018;113.688
10/01/2018;113.96
10/02/2018;113.66
10/03/2018;114.19
10/04/2018;113.79
10/05/2018;113.56
10/06/2018;113.725
10/08/2018;113.161
10/09/2018;113.13
10/10/2018;112.71
10/11/2018;112.26
10/12/2018;112.02
10/13/2018;112.213
10/15/2018;111.82
10/16/2018;112.16
10/17/2018;112.21
10/18/2018;112.11
10/19/2018;112.52
10/20/2018;112.5504
10/22/2018;112.78
10/23/2018;112.12
10/24/2018;112.58
10/25/2018;112.54
10/26/2018;111.65
10/27/2018;111.897
10/29/2018;112.49
10/30/2018;112.76
10/31/2018;112.86
11/01/2018;112.79
11/02/2018;113.09
11/03/2018;113.205
11/05/2018;113.22
11/06/2018;113.38
11/07/2018;113.32
11/08/2018;113.87
11/09/2018;113.77
11/10/2018;113.8304
11/12/2018;113.807
11/13/2018;113.97
11/14/2018;113.7
11/15/2018;113.46
11/16/2018;112.76
11/17/2018;112.835
11/19/2018;112.54
11/20/2018;112.66
11/21/2018;113.06
11/22/2018;112.9595
11/23/2018;112.83
11/24/2018;112.9504
11/26/2018;113.58
11/27/2018;113.84
11/28/2018;113.96
11/29/2018;113.42
11/30/2018;113.54
12/01/2018;113.508
12/03/2018;113.54
12/04/2018;112.93
12/05/2018;113.142
12/06/2018;112.46
12/07/2018;112.6
12/08/2018;112.733
12/10/2018;112.96
12/11/2018;113.41
12/12/2018;113.28
12/13/2018;113.66
12/14/2018;113.35
12/15/2018;113.436
12/17/2018;112.96
12/18/2018;112.54
12/19/2018;112.15
12/20/2018;111.34
12/21/2018;111.14
12/22/2018;111.235
12/24/2018;110.442
12/25/2018;110.226
12/26/2018;110.45
12/27/2018;110.78
12/28/2018;110.34
12/29/2018;110.275
12/31/2018;109.7
01/01/2019;109.694
01/02/2019;109.22
01/03/2019;108.07
01/04/2019;108.29
01/05/2019;108.5304
01/07/2019;108.62
01/08/2019;108.57
01/09/2019;108.38
01/10/2019;108.29
01/11/2019;108.34
01/12/2019;108.5504
01/14/2019;108.1603
01/15/2019;108.72
01/16/2019;108.84
01/17/2019;109.01
01/18/2019;109.79
01/19/2019;109.775
01/21/2019;109.627
01/22/2019;109.34
01/23/2019;109.44
01/24/2019;109.72
01/25/2019;109.6
01/26/2019;109.545
01/28/2019;109.2
01/29/2019;109.36
01/30/2019;109.57
01/31/2019;108.84
02/01/2019;109.55
02/02/2019;109.495
02/04/2019;109.96
02/05/2019;109.99
02/06/2019;109.75
02/07/2019;109.7
02/08/2019;109.76
02/09/2019;109.737
02/11/2019;110.4
02/12/2019;110.5
02/13/2019;110.86
02/14/2019;110.68
02/15/2019;110.54
02/16/2019;110.495
02/18/2019;110.612
02/19/2019;110.68
02/20/2019;110.81
02/21/2019;110.72
02/22/2019;110.7
02/23/2019;110.679
02/25/2019;111.07
02/26/2019;110.76
02/27/2019;110.92
02/28/2019;111.38
03/01/2019;111.89
03/02/2019;111.915
03/04/2019;111.68
03/05/2019;111.98
03/06/2019;111.66
03/07/2019;111.6
03/08/2019;111.11
03/09/2019;111.165
03/11/2019;111.21
03/12/2019;111.38
03/13/2019;111.23
03/14/2019;111.71
03/15/2019;111.57
03/16/2019;111.425
03/18/2019;111.41
03/19/2019;111.38
03/20/2019;111.41
03/21/2019;110.86
03/22/2019;109.76
03/23/2019;109.925
03/25/2019;110.09
03/26/2019;110.5
03/27/2019;110.38
03/28/2019;110.54
03/29/2019;110.68
03/30/2019;110.875
04/01/2019;111.29
04/02/2019;111.32
04/03/2019;111.48
04/04/2019;111.55
04/05/2019;111.71
04/06/2019;111.725
04/08/2019;111.47
04/09/2019;111.08
04/10/2019;110.92
04/11/2019;111.48
04/12/2019;112
04/13/2019;112.025
04/15/2019;112
04/16/2019;111.95
04/17/2019;112
04/18/2019;111.94
04/19/2019;111.92
04/20/2019;111.9204
04/22/2019;111.94
04/23/2019;111.86
04/24/2019;111.81
04/25/2019;111.59
04/26/2019;111.6
04/27/2019;111.585
04/29/2019;111.8
04/30/2019;111.4
05/01/2019;111.18
05/02/2019;111.39
05/03/2019;111.28
05/04/2019;111.105
05/06/2019;110.86
05/07/2019;110.34
05/08/2019;110.12
05/09/2019;109.55
05/10/2019;109.56
05/11/2019;109.945
05/13/2019;109.18
05/14/2019;109.68
05/15/2019;109.58
05/16/2019;109.89
05/17/2019;109.9
05/18/2019;110.075
05/20/2019;109.96
05/21/2019;110.6
05/22/2019;110.28
05/23/2019;109.58
05/24/2019;109.38
05/25/2019;109.305
05/27/2019;109.546
05/28/2019;109.49
05/29/2019;109.24
05/30/2019;109.67
05/31/2019;108.66
06/01/2019;108.275
06/03/2019;108.39
06/04/2019;108.3
06/05/2019;108.2
06/06/2019;108.08
06/07/2019;108.15
06/08/2019;108.185
06/10/2019;108.56
06/11/2019;108.52
06/12/2019;108.42
06/13/2019;108.44
06/14/2019;108.44
06/15/2019;108.565
06/17/2019;108.56
06/18/2019;108.39
06/19/2019;108.36
06/20/2019;107.52
06/21/2019;107.55
06/22/2019;107.315
06/24/2019;107.36
06/25/2019;106.92
06/26/2019;107.64
06/27/2019;107.73
06/28/2019;107.84
06/29/2019;107.895
07/01/2019;108.42
07/02/2019;107.98
07/03/2019;107.84
07/04/2019;107.786
07/05/2019;108.55
07/06/2019;108.465
07/08/2019;108.72
07/09/2019;108.78
07/10/2019;108.44
07/11/2019;108.29
07/12/2019;108
07/13/2019;107.915
07/15/2019;107.89
07/16/2019;108.35
07/17/2019;108.1
07/18/2019;107.74
07/19/2019;107.78
07/20/2019;107.715
07/22/2019;107.91
07/23/2019;108.06
07/24/2019;108.08
07/25/2019;108.58
07/26/2019;108.69
07/27/2019;108.675
07/29/2019;108.86
07/30/2019;108.66
07/31/2019;108.58
08/01/2019;108.28
08/02/2019;106.64
08/03/2019;106.585
08/05/2019;106.02
08/06/2019;106.45
08/07/2019;105.62
08/08/2019;106.04
08/09/2019;105.3
08/10/2019;105.675
08/12/2019;105.38
08/13/2019;106.6
08/14/2019;105.79
08/15/2019;106.12
08/16/2019;106.34
08/17/2019;106.375
08/19/2019;106.5
08/20/2019;106.35
08/21/2019;106.52
08/22/2019;106.44
08/23/2019;105.3
08/24/2019;105.405
08/26/2019;106
08/27/2019;105.8
08/28/2019;105.86
08/29/2019;106.5
08/30/2019;106.3
08/31/2019;106.295
09/02/2019;106.193
09/03/2019;105.88
09/04/2019;106.28
09/05/2019;106.96
09/06/2019;106.8
09/07/2019;106.915
09/09/2019;107.14
09/10/2019;107.34
09/11/2019;107.73
09/12/2019;107.97
09/13/2019;108.12
09/14/2019;108.085
09/16/2019;107.94
09/17/2019;108.12
09/18/2019;108.17
09/19/2019;108
09/20/2019;107.95
09/21/2019;107.556
09/23/2019;107.47
09/24/2019;107.32
09/25/2019;107.78
09/26/2019;107.67
09/27/2019;108.05
09/28/2019;107.9604
09/30/2019;108.11
10/01/2019;107.7
10/02/2019;107.21
10/03/2019;106.76
10/04/2019;106.91
10/05/2019;106.927
10/07/2019;107.06
10/08/2019;107.06
10/09/2019;107.43
10/10/2019;107.91
10/11/2019;108.52
10/12/2019;108.378
10/14/2019;108.364
10/15/2019;108.83
10/16/2019;108.71
10/17/2019;108.51
10/18/2019;108.44
10/19/2019;108.407
10/21/2019;108.57
10/22/2019;108.56
10/23/2019;108.64
10/24/2019;108.62
10/25/2019;108.75
10/26/2019;108.665
10/28/2019;109.02
10/29/2019;108.83
10/30/2019;108.88
10/31/2019;108.09
11/01/2019;108.16
11/02/2019;108.205
11/04/2019;108.56
11/05/2019;109.13
11/06/2019;108.86
11/07/2019;109.42
11/08/2019;109.14
11/09/2019;109.253
11/11/2019;109.0535
11/12/2019;109.09
11/13/2019;108.83
11/14/2019;108.33
11/15/2019;108.8
11/16/2019;108.769
11/18/2019;108.61
11/19/2019;108.59
11/20/2019;108.67
